task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363619,Bank_Customer_Churn,realmlp_hpo,0.8568277682970024,0.8616666666666667,0.686282014770466,0.349566771206873,168.6424181529983,0.029791904999001417,168.6722100579973
363676,heloc,realmlp_hpo,0.7949568579568579,0.7221159974506055,0.7226790139923515,0.5499755594499861,173.6771114430012,0.025173900998197496,173.7022853439994
363712,jm1,realmlp_hpo,0.7305194727180109,0.8123086344151867,0.3662026880759791,0.43665323300295567,180.6154835510024,0.025744662001670804,180.64122821300407
363632,E-CommereShippingData,realmlp_hpo,0.7437531932786897,0.6751515151515152,0.688131962031519,0.5231530964978756,173.29958883799554,0.03274702800263185,173.33233586599817
363691,online_shoppers_intention,realmlp_hpo,0.9085253968928418,0.8891592322249257,0.7825321867052272,0.28462904443607945,169.10259488299926,0.045536764002463315,169.14813164700172
363681,in_vehicle_coupon_recommendation,realmlp_hpo,0.8053336574925665,0.7509196006305833,0.7409065778670976,0.6128152735001701,161.77043392400083,0.048289220001606736,161.81872314400243
363679,HR_Analytics_Job_Change_of_Data_Scientists,realmlp_hpo,0.78316596303487,0.7837508698677801,0.7341470394155679,0.48555952533516517,174.25886158399953,0.04773818400281016,174.30659976800234
363627,credit_card_clients_default,realmlp_hpo,0.7780909011367245,0.8196666666666667,0.5999576693467015,0.4632156783291373,142.73380854599964,0.04815657900326187,142.7819651250029
363613,Amazon_employee_access,realmlp_hpo,0.7726608600479916,0.9442579595158173,0.36910563566152743,0.18667592936634975,127.84569687500334,0.09454165200440912,127.94023852700775
363699,SDSS17,realmlp_hpo,0.9852659058901113,0.9643833276392211,0.9563662945317266,0.1779981029720715,127.1500608569986,0.10444320700480603,127.25450406400341
